message,Y
6bn loan agreement with the imf expires in february and the new deal would see it receive added support between 2005 and 2007,1
 the uk operator is already appealing against allegations that its uk roaming rates are  unfair and excessive ,1
98m; £29,1
 on 28 december  another senior economic adviser called the sale  the swindle of the century ,1
 the bank  and italaudit - formerly the italian arm of auditor grant thornton - face lawsuits and possible prosecution,1
 but now canadian authorities have said the sativex drug will be considered for approval,1
 only firms at least 51% russian-owned will be permitted to bid,1
  the news may mean more limits on investment and lending as beijing tries to take the economy off the boil,1
 the scam is believed to have begun in 1994,1
32 a barrel on the new york mercantile exchange (nymex)  and have now lost $4 in five days,1
05bn) settlement with gm about fiat s ownership,1
1bn ($5,1
  asahi is predicting profits to rise 50% in 2005 as it launches a drink based on soybean peptides rather than malt,1
 timewarner said fourth quarter sales rose 2% to $11,1
 but core producer prices  which exclude food and energy costs  surged by 0,1
 as for how they spend their cash  the bulk goes on personal care  soft drinks and food  datamonitor said,1
 mercedes-benz s woes - its profits slid to just 20m euros - obscured a strong performance from the chrysler group whose returns met market expectations,1
 contrack said  the original scope of work that was envisioned could not be executed in a cost-effective manner ,1
 analysts said the resignations seem to have stemmed from a boardroom dispute,1
 traders said there was some panic selling during friday s session  the first since a three-day market closure to mourn the death of mr hariri,1
 nevertheless it was enough to push down the unemployment rate to 5,1
 both said high fuel bills would continue to pressure revenues in 2005,1
 they also limited the amount countries like china could export to the big markets of the united states and eu,1
9bn  compared with £21,1
 the move comes as a recovery in the us economy  the world s biggest  shows signs of robustness and sustainability,1
3% to $95,1
 despite struggling since it was opened in 1992  eurodisney has recently made progress in turning its business around and ticket sales have picked up,1
7% in december  less than the 13,1
 a weak dollar helps boost exports and narrow the current account deficit,1
5bn) offer for the lse was good for shareholder value,1
  [but] it s not necessarily a really big thing in the economic sense,1
  the lawsuit was filed on friday after qwest communications  which had an earlier offer for mci rejected  said it would submit an improved bid,1
 it aims to transport 750 000 daily barrels of oil,1
 he was taken away in a van outside one of his prince hotels in tokyo,1
 the bank gave no details of how the records disappeared  but said they had probably not been misused,1
3509,1
  first rule of law  then the economy   says radwan hadi  deputy managing director of aberdeen-based oil and gas consultancy blackwatch petroleum services  which entered iraq in 2003,1
4m in the same period in 2003  the indian government said,1
 gm said it expects to meet its 2004 earnings targets  despite a tough competitive environment ,1
 the dollar was buying 104,1
 that picture comes despite reports of disappointing festive sales in the last couple of weeks,1
 instead roads are being clogged by drivers circling in search of a cheaper outdoor option,1
3% fall in car sales had been expected  coming after december s 4% rise in car sales  fuelled by generous pre-christmas special offers,1
 mr myers has already pleaded guilty to fraud and is assisting prosecutors,1
  the firm s creditors - which own 99% of lg card - have been trying to agree a deal to secure its future for several weeks,1
 sumitomo s exit ends the most high profile fight in japanese bank history,1
  he admitted one felony count of scheming to defraud and faces up to four years in prison,1
 the federal statistics office said growth for the whole of 2004 was 1,1
 in 2005 it  will rise toward 13 000   predicted morgan stanley equity strategist naoki kamiyama,1
